obsno,grid_code,x_wgs84,y_wgs84,ldi,loss_intensity,miombo_extent,MAT,MAP,soil,access,sciname,P1,P2,P3,P4,P5,ba_P1,ba_P2,ba_P3,ba_P4,ba_P5
2168,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2169,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,Pterocarpus rotundifolius,0,0,0,NA,NA,0,0,0,NA,NA
2170,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,Pterocarpus rotundifolius,0,0,0,0,NA,0,0,0,0,NA
2171,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2172,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,Pterocarpus rotundifolius,0,0,0,0,NA,0,0,0,0,NA
2173,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2174,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2175,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2176,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2177,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,Pterocarpus rotundifolius,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2178,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2179,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2180,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,Pterocarpus rotundifolius,0,1,NA,NA,NA,0,38.5,NA,NA,NA
2181,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,Pterocarpus rotundifolius,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2182,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,Pterocarpus rotundifolius,0,0,NA,NA,NA,0,0,NA,NA,NA
2183,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,Pterocarpus rotundifolius,2,0,0,0,0,1073.2,0,0,0,0
2184,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,Pterocarpus rotundifolius,0,0,0,0,0,0,0,0,0,0
2185,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,Sclerocarya birrea,0,0,1,NA,NA,0,0,55.4,NA,NA
2186,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,Sclerocarya birrea,0,0,1,0,0,0,0,67.9,0,0
2187,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,Sclerocarya birrea,0,2,NA,NA,NA,0,249.9,NA,NA,NA
2188,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,Sclerocarya birrea,0,1,NA,NA,NA,0,1661.9,NA,NA,NA
2189,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,Sclerocarya birrea,0,0,0,0,NA,0,0,0,0,NA
2190,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2191,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,Sclerocarya birrea,0,0,0,0,NA,0,0,0,0,NA
2192,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2193,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2194,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,Sclerocarya birrea,0,1,NA,NA,NA,0,962.1,NA,NA,NA
2195,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,Sclerocarya birrea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2196,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,Sclerocarya birrea,1,4,NA,NA,NA,660.5,311,NA,NA,NA
2197,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,Sclerocarya birrea,0,1,NA,NA,NA,0,260.2,NA,NA,NA
2198,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,Sclerocarya birrea,0,0,0,NA,NA,0,0,0,NA,NA
2199,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,Sclerocarya birrea,5,0,NA,NA,NA,370.6,0,NA,NA,NA
2200,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2201,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,Sclerocarya birrea,1,0,NA,NA,NA,46.6,0,NA,NA,NA
2202,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2203,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,Sclerocarya birrea,1,0,NA,NA,NA,95,0,NA,NA,NA
2204,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,Sclerocarya birrea,0,0,0,NA,NA,0,0,0,NA,NA
2205,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2206,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2207,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,Sclerocarya birrea,5,2,NA,NA,NA,907.5,329.1,NA,NA,NA
2208,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,Sclerocarya birrea,0,0,0,NA,NA,0,0,0,NA,NA
2209,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,Sclerocarya birrea,0,0,0,0,NA,0,0,0,0,NA
2210,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2211,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,Sclerocarya birrea,0,0,0,0,NA,0,0,0,0,NA
2212,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,Sclerocarya birrea,1,2,NA,NA,NA,2569.7,184.9,NA,NA,NA
2213,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,Sclerocarya birrea,0,1,NA,NA,NA,0,283.5,NA,NA,NA
2214,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2215,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2216,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,Sclerocarya birrea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2217,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,Sclerocarya birrea,0,3,NA,NA,NA,0,101.8,NA,NA,NA
2218,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2219,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,Sclerocarya birrea,0,0,NA,NA,NA,0,0,NA,NA,NA
2220,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,Sclerocarya birrea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2221,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,Sclerocarya birrea,7,0,NA,NA,NA,1925.3,0,NA,NA,NA
2222,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,Sclerocarya birrea,0,1,0,0,0,0,298.6,0,0,0
2223,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,Sclerocarya birrea,0,0,0,0,0,0,0,0,0,0
2224,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,Senna petersiana,0,0,0,NA,NA,0,0,0,NA,NA
2225,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,Senna petersiana,0,0,0,0,0,0,0,0,0,0
2226,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2227,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2228,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,Senna petersiana,0,0,0,0,NA,0,0,0,0,NA
2229,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2230,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,Senna petersiana,0,0,0,0,NA,0,0,0,0,NA
2231,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2232,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2233,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2234,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,Senna petersiana,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2235,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2236,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2237,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,Senna petersiana,0,0,0,NA,NA,0,0,0,NA,NA
2238,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,Senna petersiana,0,1,NA,NA,NA,0,58.1,NA,NA,NA
2239,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2240,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2241,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2242,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2243,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,Senna petersiana,0,0,0,NA,NA,0,0,0,NA,NA
2244,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2245,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2246,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2247,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,Senna petersiana,0,0,0,NA,NA,0,0,0,NA,NA
2248,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,Senna petersiana,0,0,0,0,NA,0,0,0,0,NA
2249,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2250,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,Senna petersiana,0,0,0,0,NA,0,0,0,0,NA
2251,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2252,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2253,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2254,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2255,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,Senna petersiana,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2256,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2257,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2258,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2259,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,Senna petersiana,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2260,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,Senna petersiana,0,0,NA,NA,NA,0,0,NA,NA,NA
2261,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,Senna petersiana,0,0,0,0,0,0,0,0,0,0
2262,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,Senna petersiana,0,0,0,0,0,0,0,0,0,0
2263,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,Steganotaenia araliacea,0,0,0,NA,NA,0,0,0,NA,NA
2264,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,Steganotaenia araliacea,0,0,0,0,0,0,0,0,0,0
2265,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2266,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2267,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,Steganotaenia araliacea,0,0,0,0,NA,0,0,0,0,NA
2268,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2269,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,Steganotaenia araliacea,0,0,0,0,NA,0,0,0,0,NA
2270,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2271,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2272,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,Steganotaenia araliacea,0,1,NA,NA,NA,0,181.5,NA,NA,NA
2273,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,Steganotaenia araliacea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2274,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2275,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2276,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,Steganotaenia araliacea,0,0,0,NA,NA,0,0,0,NA,NA
2277,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,Steganotaenia araliacea,1,0,NA,NA,NA,31.2,0,NA,NA,NA
2278,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2279,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2280,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2281,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,Steganotaenia araliacea,1,0,NA,NA,NA,153.9,0,NA,NA,NA
2282,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,Steganotaenia araliacea,0,0,0,NA,NA,0,0,0,NA,NA
2283,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2284,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2285,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2286,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,Steganotaenia araliacea,0,0,0,NA,NA,0,0,0,NA,NA
2287,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,Steganotaenia araliacea,0,0,0,0,NA,0,0,0,0,NA
2288,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2289,G628,36.76663618,-15.25802465,0.836144375,0.58627451,0.169597277,22.49166679,1274,2,45,Steganotaenia araliacea,0,0,0,0,NA,0,0,0,0,NA
2290,G651,36.48530303,-15.27015452,0.018804009,1.002645503,0.644192635,22.79999924,1242,19,176,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2291,G652,36.4886406,-15.28113986,0.848623405,0.972508591,0.320861678,22.82500076,1251,16,222,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2292,G653,36.50194501,-15.27099166,0.005886653,0.878221649,0.772675737,22.27083397,1274,15,173,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2293,G654,36.51720204,-15.27803581,0.001426533,0.805440568,0.771671388,22.37916756,1275,13,230,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2294,G673,36.777802,-15.272768,0.947413388,1.296296296,0.079410096,22.35833359,1304,8,61,Steganotaenia araliacea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2295,G752,36.66231854,-15.30296954,0.220821617,1.062418726,0.463677639,22.85833359,1310,19,279,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2296,G792,36.614264,-15.3146348,0.861825741,0.391682785,0.229722065,22.61249924,1322,19,276,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2297,G793,36.62458087,-15.31674025,0.953461649,0.245762712,0.06572238,22.57916641,1339,19,234,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2298,G795,36.655885,-15.315685,0.890880762,1.123076923,0.124220079,22.75416565,1330,17,268,Steganotaenia araliacea,0,NA,NA,NA,NA,0,NA,NA,NA,NA
2299,G837,36.6587111,-15.28669187,0.692375974,0.849246231,0.3838728,22.97083282,1288,10,363,Steganotaenia araliacea,0,0,NA,NA,NA,0,0,NA,NA,NA
2300,G929,36.69263576,-15.35696421,0.840708306,0.17196702,0.082860386,22.19583321,1425,4,57,Steganotaenia araliacea,0,0,0,0,0,0,0,0,0,0
2301,G930,36.70670725,-15.36156427,0.200121047,0.855875831,0.437641723,22.24583244,1441,19,55,Steganotaenia araliacea,0,0,0,0,0,0,0,0,0,0
2302,G1230,36.58589924,-15.44725788,0.860736,0.331536388,0.139376771,22.07500076,1505,19,355,Sterculia africana,0,0,0,NA,NA,0,0,0,NA,NA
2303,G1274,36.59280583,-15.45695961,0.827758763,0.384698276,0.202495746,21.98333359,1520,15,413,Sterculia africana,0,0,0,0,0,0,0,0,0,0
2304,G1313,36.581453,-15.47106233,0.610024565,0.584801762,0.301020408,21.67499924,1547,13,524,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2305,G271,36.63998769,-15.15339138,0.009698024,1.489968321,0.799886621,23.53333282,1118,19,114,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2306,G273,36.67294866,-15.15379115,0.725497752,0.978401728,0.513605442,23.10000038,1130,19,272,Sterculia africana,0,0,0,0,NA,0,0,0,0,NA
2307,G314,36.63144981,-15.15817319,0.797280607,1.845360825,0.405665722,23.54583359,1119,19,144,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2308,G315,36.63899068,-15.16361477,0.342312945,1.707715134,0.652494331,23.51250076,1128,3,179,Sterculia africana,0,0,0,0,NA,0,0,0,0,NA
2309,G319,36.6986108,-15.16437748,0.153555459,1.392807746,0.570861678,22.89999962,1149,1,379,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2310,G356,36.60008557,-15.17811285,0.419422246,0.955259976,0.44809983,23.43333244,1143,19,148,Sterculia africana,1,0,NA,NA,NA,572.6,0,NA,NA,NA
2311,G358,36.62834331,-15.17749472,0.470660652,1.00862069,0.265306122,23.48333359,1149,19,201,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2312,G359,36.637962,-15.181983,0.521140487,1.134310134,0.527241771,23.49583244,1149,19,247,Sterculia africana,1,NA,NA,NA,NA,69.4,NA,NA,NA,NA
2313,G360,36.65923537,-15.17812253,0.476660563,1.288808664,0.404761905,23.1875,1149,19,272,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2314,G363,36.69534982,-15.17706723,0.65283722,1.43793911,0.348269994,22.79166603,1153,13,402,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2315,G401,36.62722641,-15.18678393,0.883260784,0.600472813,0.14399093,23.45416641,1156,19,225,Sterculia africana,0,0,0,NA,NA,0,0,0,NA,NA
2316,G403,36.64969755,-15.18629902,0.018920391,1.41125,0.640385706,23.42499924,1156,19,275,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2317,G497,36.75600562,-15.22170514,0.421837973,0.854392298,0.402722632,22.64583397,1209,17,104,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2318,G542,36.99340118,-15.06223571,0.603426499,1.370839937,0.49091941,22.96666718,1129,19,75,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2319,G543,36.78071643,-15.22924172,0.654953407,1.410071942,0.333522405,22.57916641,1230,19,36,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2320,G578,36.67520903,-15.24593095,0.694410246,1.475446429,0.374716553,23.10416603,1232,19,426,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2321,G585,36.76644484,-15.23758054,0.434415735,1.630372493,0.322562358,22.52916718,1243,19,79,Sterculia africana,0,0,0,NA,NA,0,0,0,NA,NA
2322,G609,36.5035872,-15.2618073,0.143675184,0.716642755,0.566005666,22.79583359,1240,11,146,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2323,G611,36.53587517,-15.25632984,0.531026019,0.576982893,0.420634921,22.71249962,1240,6,211,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2324,G619,36.64330914,-15.26382129,0.68511489,0.74368932,0.217120181,23.0625,1253,19,429,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
2325,G622,36.68182652,-15.25945629,0.741545265,1.740196078,0.201247166,23.09583282,1248,19,366,Sterculia africana,0,0,0,NA,NA,0,0,0,NA,NA
2326,G623,36.70270155,-15.2632723,0.345054375,1.532956685,0.461712989,22.98333359,1254,19,265,Sterculia africana,0,0,0,0,NA,0,0,0,0,NA
2327,G627,36.754718,-15.25277133,0.822311139,1.996721311,0.345629966,22.61249924,1266,19,88,Sterculia africana,0,0,NA,NA,NA,0,0,NA,NA,NA
